LotArea,Neighborhood,Condition,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod,BsmtFinSF,TotalBsmtSF,Heating,CentralAir,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageFinish,GarageCars,GarageArea,YrSold,SalePrice
9757,CollgCr,Norm,1Fam,1Story,5,7,1994,1994,755,990,GasA,Y,1,0,3,1,5,0,Attchd,RFn,1,440,2009,143000
15426,CollgCr,Norm,1Fam,2Story,6,5,1997,1997,821,928,GasA,Y,2,1,3,1,7,0,Attchd,RFn,2,470,2009,231500
10667,CollgCr,PosN,1Fam,2Story,7,6,1996,1996,385,799,GasA,Y,2,1,3,1,6,1,Attchd,RFn,2,550,2009,212000
14753,CollgCr,PosN,1Fam,1Story,7,5,1998,1998,950,1463,GasA,Y,2,0,3,1,5,0,Attchd,Fin,2,539,2009,207000
10859,CollgCr,Norm,1Fam,1Story,5,5,1994,1995,0,1097,GasA,Y,1,1,3,1,6,0,Attchd,Unf,2,672,2009,145000
8072,CollgCr,Norm,1Fam,1Story,5,5,1994,1995,746,990,GasA,Y,1,0,3,1,5,0,Detchd,Unf,2,480,2009,138000
10400,CollgCr,Norm,1Fam,2Story,7,5,1998,1998,0,866,GasA,Y,2,1,3,1,6,0,Attchd,RFn,2,546,2009,197900
10335,CollgCr,Norm,1Fam,1Story,7,5,1999,1999,679,1490,GasA,Y,2,0,3,1,6,0,Attchd,RFn,2,577,2009,204000
9017,CollgCr,Norm,1Fam,1Story,7,5,1999,1999,560,1431,GasA,Y,2,0,3,1,6,0,Attchd,Fin,2,666,2009,192000
8750,CollgCr,Norm,1Fam,2Story,6,5,1998,1998,606,928,GasA,Y,2,1,3,1,7,1,Attchd,RFn,2,492,2009,200000
8935,CollgCr,Norm,1Fam,2Story,7,5,2002,2002,0,831,GasA,Y,2,1,3,1,7,0,Attchd,RFn,2,493,2009,195000
9808,CollgCr,Norm,1Fam,1Story,7,5,2002,2002,788,1573,GasA,Y,2,0,3,1,6,0,Attchd,RFn,2,544,2009,227000
12420,CollgCr,Norm,1Fam,2Story,7,5,2001,2001,666,944,GasA,Y,2,1,3,1,6,0,Attchd,RFn,2,622,2009,230000
16285,CollgCr,Norm,1Fam,1Story,7,5,2001,2002,0,1413,GasA,Y,2,0,3,1,6,0,Attchd,RFn,2,605,2009,187100
10739,CollgCr,Norm,1Fam,1Story,7,5,2002,2001,1259,1431,GasA,Y,2,0,3,1,6,0,Attchd,RFn,2,577,2009,203000
11166,CollgCr,Norm,1Fam,1Story,7,5,2001,2001,24,1492,GasA,Y,2,0,3,1,6,1,Attchd,RFn,2,608,2009,201000
8430,CollgCr,Norm,1Fam,1Story,5,5,1978,1978,616,1040,GasA,Y,2,0,3,1,5,0,NA,NA,0,0,2009,124000
16269,CollgCr,Norm,1Fam,1Story,5,5,1978,1978,625,907,GasA,Y,1,0,3,1,5,0,Attchd,Unf,1,343,2009,140000
6950,CollgCr,Norm,1Fam,1Story,5,7,1979,1979,710,914,GasA,Y,1,0,2,1,5,0,Attchd,Unf,2,444,2009,134900
8800,CollgCr,Norm,1Fam,1Story,5,7,1977,2008,532,1040,GasA,Y,2,0,3,1,5,0,Detchd,Unf,2,484,2009,150500
7000,CollgCr,Norm,1Fam,1Story,5,8,1978,2005,646,864,GasA,Y,1,0,3,1,6,0,Attchd,Unf,1,336,2009,136500
9286,CollgCr,Norm,1Fam,1Story,5,7,1977,1989,196,1268,GasA,Y,1,1,3,1,5,0,Detchd,Unf,1,252,2009,143500
15523,CollgCr,Norm,1Fam,1Story,5,6,1972,1972,460,864,GasA,Y,1,0,3,1,5,1,Attchd,Unf,1,338,2009,133500
7200,CollgCr,Norm,1Fam,1Story,5,5,1972,1972,777,894,GasA,Y,1,0,2,1,6,0,Detchd,RFn,2,600,2009,123000
7200,CollgCr,Norm,1Fam,SFoyer,5,8,1972,2003,660,768,GasA,Y,1,0,2,1,5,0,Detchd,Fin,1,396,2009,133900
8445,CollgCr,Norm,1Fam,SFoyer,5,7,1972,2007,656,768,GasA,Y,1,0,2,1,5,0,Detchd,Unf,2,396,2009,133000
11664,CollgCr,Norm,1Fam,1Story,7,5,2002,2002,1234,1569,GasA,Y,2,0,3,1,6,0,Attchd,RFn,3,1231,2009,250000
12334,CollgCr,Norm,1Fam,2Story,8,5,2003,2003,0,1068,GasA,Y,2,1,4,1,8,1,BuiltIn,RFn,2,570,2009,254750
11838,CollgCr,Norm,1Fam,1Story,8,5,2001,2001,0,1753,GasA,Y,2,0,3,1,7,1,Attchd,RFn,2,522,2009,236500
11885,CollgCr,Norm,1Fam,2Story,8,5,2001,2001,990,1299,GasA,Y,2,1,3,1,7,1,BuiltIn,RFn,2,531,2009,261500
11050,CollgCr,PosN,1Fam,2Story,9,5,2000,2000,904,1440,GasA,Y,2,1,3,1,8,2,Attchd,Fin,3,736,2009,313000
8749,CollgCr,Norm,1Fam,2Story,7,5,2002,2002,0,840,GasA,Y,2,1,3,1,6,0,Attchd,RFn,2,550,2009,198500
11250,CollgCr,Norm,1Fam,2Story,7,5,2001,2001,0,944,GasA,Y,2,1,3,1,6,0,Attchd,RFn,2,608,2009,211000
15750,CollgCr,Feedr,1Fam,1Story,8,5,1999,2000,1246,1462,GasA,Y,2,0,2,1,5,1,Attchd,Fin,2,521,2009,220000
11883,CollgCr,Norm,1Fam,1Story,7,5,1996,1996,690,1504,GasA,Y,2,0,3,1,6,1,Attchd,Fin,2,478,2009,203000
12782,CollgCr,Norm,1Fam,1Story,8,5,2002,2003,1360,1822,GasA,Y,2,0,3,1,7,1,Attchd,Fin,2,523,2009,279500
8750,CollgCr,Norm,1Fam,1Story,7,5,1997,1998,1111,1417,GasA,Y,2,0,3,1,7,1,Attchd,Unf,2,511,2009,210000
9375,CollgCr,Norm,1Fam,2Story,7,5,1997,1998,739,1057,GasA,Y,2,1,3,1,8,0,Attchd,RFn,2,645,2009,219500
8750,CollgCr,Norm,1Fam,2Story,7,5,1996,1996,0,880,GasA,Y,2,1,2,1,7,1,Attchd,RFn,2,512,2009,191000
9100,CollgCr,Norm,1Fam,1Story,7,5,2001,2001,0,1212,GasA,Y,2,0,3,1,6,0,Attchd,RFn,2,573,2009,178000
9750,CollgCr,Norm,1Fam,1Story,7,5,2000,2001,0,1630,GasA,Y,2,0,3,1,6,1,Attchd,Unf,2,451,2009,213000
4435,CollgCr,Norm,TwnhsE,1Story,6,5,2003,2004,685,848,GasA,Y,1,0,1,1,4,0,Attchd,Fin,2,420,2009,144000
4435,CollgCr,Norm,TwnhsE,1Story,6,5,2003,2003,685,848,GasA,Y,1,0,1,1,4,0,Attchd,Fin,2,420,2009,140000
10200,CollgCr,Norm,1Fam,1Story,8,5,2007,2007,1478,1578,GasA,Y,2,0,3,1,7,1,Attchd,RFn,3,810,2009,293200
9313,CollgCr,Norm,1Fam,2Story,7,5,2004,2004,0,864,GasA,Y,2,1,3,1,7,0,Attchd,RFn,2,572,2009,190000
8487,CollgCr,Norm,1Fam,1Story,7,5,2004,2004,20,1500,GasA,Y,2,0,3,1,6,0,Attchd,RFn,2,570,2009,190000
8633,CollgCr,Norm,1Fam,2Story,6,5,2005,2005,193,738,GasA,Y,2,1,3,1,7,0,Attchd,Fin,2,540,2009,173500
11069,CollgCr,Norm,1Fam,2Story,6,5,2007,2007,0,608,GasA,Y,2,1,3,1,6,1,BuiltIn,Fin,2,440,2009,170000
8777,Edwards,Feedr,1Fam,1Story,4,5,1949,2003,0,0,GasA,Y,2,0,2,1,5,0,Detchd,Fin,2,520,2009,108000
9937,Edwards,Norm,1Fam,1Story,5,7,1964,1999,637,1486,GasA,Y,1,0,3,1,7,0,Detchd,Fin,2,480,2009,167000
8877,Edwards,Norm,1Fam,1Story,4,6,1938,1958,690,816,GasA,Y,1,0,2,1,3,1,Detchd,Unf,1,288,2009,100000
7301,Edwards,Norm,1Fam,SFoyer,7,5,2003,2003,0,0,GasA,Y,3,0,4,1,7,1,BuiltIn,RFn,2,672,2009,198500
7950,Edwards,Norm,1Fam,2Story,6,6,1977,1977,535,690,GasA,Y,1,1,3,1,6,0,Attchd,Fin,2,440,2009,159500
10682,Edwards,Norm,1Fam,1Story,4,6,1960,1971,399,1014,GasA,Y,1,0,3,1,7,0,2Types,Fin,1,544,2009,127000
7200,Edwards,Norm,1Fam,SLvl,6,6,1976,1976,631,1041,GasA,Y,1,0,3,1,6,1,Detchd,Unf,1,352,2009,125000
13286,Edwards,Norm,1Fam,1Story,9,5,2007,2008,1234,1698,GasA,Y,2,0,3,1,8,1,Attchd,Fin,3,768,2009,320000
3675,Edwards,Norm,TwnhsE,SFoyer,6,5,2005,2006,547,547,GasA,Y,1,0,2,1,5,0,Basment,Fin,2,525,2009,145500
9405,Edwards,Norm,1Fam,1Story,5,9,1947,2008,0,698,GasA,Y,1,0,2,1,4,0,NA,NA,0,0,2009,118000
6410,Edwards,Norm,1Fam,1Story,4,5,1959,1959,332,876,GasA,Y,1,0,3,1,5,0,Detchd,Unf,1,320,2009,85000
11767,Edwards,Norm,1Fam,1Story,5,5,1950,1950,1078,1078,GasA,Y,1,0,3,1,6,0,Attchd,RFn,1,195,2009,120000
8405,Edwards,Norm,1Fam,1.5Fin,4,3,1945,1950,0,0,Wall,N,2,0,4,1,9,0,Detchd,Unf,1,240,2009,98000
4060,Edwards,Feedr,1Fam,1Story,5,8,1922,1950,0,864,GasA,Y,1,0,2,1,4,0,NA,NA,0,0,2009,99900
10206,Edwards,Norm,1Fam,1Story,3,3,1952,1952,0,0,GasW,N,1,0,2,1,4,0,Detchd,Unf,2,528,2009,82000
10926,Edwards,Norm,Duplex,1Story,5,5,1959,1959,0,1678,GasA,Y,2,0,6,2,10,0,NA,NA,0,0,2009,119900
11767,Edwards,Norm,1Fam,1Story,5,5,1956,1956,546,1150,GasA,Y,1,0,2,1,7,1,Attchd,Unf,1,313,2009,103500
8926,Edwards,Norm,1Fam,1Story,4,3,1956,1956,0,672,GasA,Y,1,0,3,1,5,0,Basment,Unf,1,288,2009,112000
12354,Edwards,Norm,1Fam,1.5Fin,6,8,1920,2000,0,684,GasA,Y,1,0,3,1,7,0,Detchd,Unf,2,528,2009,110000
8212,Edwards,Norm,1Fam,1.5Fin,5,6,1941,1950,626,720,GasA,Y,1,0,3,1,6,2,Detchd,Unf,1,256,2009,122000
10998,Edwards,Norm,1Fam,1.5Fin,5,5,1941,1960,408,984,GasA,Y,2,0,3,1,6,0,Detchd,Unf,2,660,2009,117000
6300,SWISU,Norm,1Fam,1.5Fin,5,4,1938,1950,832,832,GasA,Y,1,1,3,1,7,2,Basment,Unf,1,250,2009,160000
4500,SWISU,Norm,1Fam,1.5Fin,5,5,1932,2000,182,793,GasA,Y,1,0,3,1,6,0,Detchd,Unf,1,281,2009,159434
8400,SWISU,Norm,1Fam,1Story,2,5,1920,1950,290,290,GasA,N,1,0,1,1,3,0,Detchd,Unf,1,246,2009,60000
9900,SWISU,Norm,1Fam,1.5Fin,6,7,1940,1950,0,778,GasA,Y,2,0,3,1,7,1,Detchd,Unf,1,240,2009,139500
15863,SWISU,Norm,1Fam,2.5Fin,7,3,1920,1970,523,824,GasA,Y,2,1,5,1,12,2,Basment,Fin,2,672,2009,197000
5707,SWISU,Feedr,1Fam,2Story,6,6,1935,1950,0,583,GasA,Y,1,1,3,1,6,1,Detchd,Unf,1,180,2009,105000
7804,SWISU,Norm,1Fam,1.5Fin,4,3,1928,1950,622,1122,GasA,Y,2,0,4,1,7,2,Detchd,Unf,2,576,2009,135000
8574,Crawfor,Norm,1Fam,1Story,6,8,1916,2000,0,816,GasA,Y,1,0,3,1,6,1,Detchd,Unf,2,440,2009,147500
6171,SWISU,Norm,1Fam,1.5Fin,6,6,1925,1990,264,976,GasA,Y,2,1,3,1,7,1,Detchd,Unf,1,216,2009,137450
7200,SWISU,Feedr,1Fam,2Story,7,9,1936,2007,350,560,GasA,Y,1,0,3,1,6,0,Detchd,RFn,2,576,2009,155000
7558,Crawfor,Norm,1Fam,1.5Fin,6,6,1928,1950,0,896,GasA,Y,1,1,3,1,9,1,Detchd,Unf,2,342,2009,177000
6292,SWISU,Norm,1Fam,1.5Fin,7,7,1928,1950,0,861,GasA,Y,2,0,3,1,6,1,Detchd,Unf,1,216,2009,145000
7155,Crawfor,Norm,1Fam,2Story,7,8,1918,1990,0,600,GasA,Y,1,0,3,1,6,1,Detchd,Unf,1,215,2009,137000
10918,Crawfor,Norm,1Fam,2Story,7,9,1926,2004,0,1276,GasA,Y,1,1,3,1,9,2,Detchd,Unf,1,282,2009,234000
13680,Crawfor,Norm,1Fam,1.5Fin,5,6,1940,1950,728,840,GasA,Y,1,1,2,1,6,2,Detchd,Unf,2,440,2009,205000
7500,Crawfor,Norm,1Fam,2Story,6,7,1942,1950,547,771,GasA,Y,1,0,3,1,7,2,Attchd,Unf,1,213,2009,177500
9600,Crawfor,Norm,1Fam,1.5Fin,5,7,1940,1950,428,728,GasA,Y,1,1,2,1,7,2,Detchd,Unf,1,256,2009,160000
14680,Crawfor,Norm,1Fam,1Story,5,4,1960,1960,793,1273,GasA,Y,1,0,2,1,5,0,Attchd,Unf,1,307,2009,155000
13360,Crawfor,Norm,1Fam,1Story,5,7,1921,2006,713,876,GasA,Y,1,0,2,1,5,0,Detchd,Unf,2,432,2009,163500
7681,Crawfor,Norm,1Fam,1.5Fin,5,6,1921,1950,0,731,GasA,Y,1,1,3,1,7,1,Detchd,Unf,1,186,2009,154900
8145,Crawfor,Norm,Duplex,2.5Unf,7,6,1940,1950,246,920,GasA,Y,2,1,5,2,13,2,Detchd,Unf,2,400,2009,205000
9100,Crawfor,Feedr,1Fam,1Story,5,6,1954,1954,154,1112,GasA,Y,1,0,2,1,6,1,Attchd,Unf,1,390,2009,144800
12000,Crawfor,Norm,1Fam,2Story,7,7,1941,1950,275,704,GasA,Y,1,1,3,1,7,1,Attchd,Unf,1,234,2009,174500
13339,Crawfor,Norm,1Fam,1Story,6,6,1960,1960,65,1561,GasA,Y,2,0,3,1,6,1,Attchd,Fin,2,463,2009,193000
15600,Crawfor,Norm,1Fam,1.5Fin,5,7,1949,2005,312,1067,GasW,N,2,0,3,1,7,1,Attchd,Unf,1,295,2009,158000
14000,Crawfor,Norm,1Fam,1Story,6,8,1950,2004,0,1092,GasA,Y,1,0,3,1,6,1,Attchd,Unf,1,300,2009,158500
17500,Crawfor,PosA,1Fam,1Story,6,5,1954,1954,784,1310,GasA,Y,1,1,3,1,6,2,Basment,Unf,2,576,2009,224000
1733,Blueste,Norm,Twnhs,2Story,6,6,1980,1980,0,516,GasA,Y,1,0,2,1,5,1,Detchd,Unf,2,452,2009,115000
1488,Blueste,Norm,TwnhsE,2Story,6,6,1980,1992,471,561,GasA,Y,1,1,2,1,5,1,Attchd,Fin,2,462,2009,137000
1612,Blueste,Norm,Twnhs,2Story,6,6,1980,1980,0,561,GasA,Y,1,1,2,1,5,1,Attchd,Fin,2,462,2009,121000
1300,Blueste,Norm,TwnhsE,2Story,6,6,1980,1980,285,561,GasA,Y,1,1,2,1,5,1,Attchd,Fin,2,462,2009,124000
13607,Crawfor,Norm,1Fam,SLvl,6,6,1986,1986,454,572,GasA,Y,2,1,3,1,6,1,BuiltIn,Fin,2,501,2009,208000
17597,Crawfor,Norm,1Fam,1Story,7,9,1971,2009,803,1803,GasA,Y,2,0,3,1,7,2,Attchd,Fin,2,551,2009,315000
21695,Crawfor,Norm,1Fam,1Story,6,9,1988,2007,808,880,GasA,Y,2,0,3,1,5,1,Attchd,Fin,2,540,2009,222000
10690,IDOTRR,Norm,1Fam,2Story,5,7,1920,1997,456,672,GasA,Y,1,0,3,1,6,0,Detchd,Unf,1,468,2009,147000
8660,IDOTRR,Norm,1Fam,2Story,5,6,1900,1993,0,760,GasA,N,2,0,5,1,11,0,Detchd,Unf,2,576,2009,123000
6402,IDOTRR,Norm,1Fam,2Story,5,5,1920,1950,0,596,GasA,N,1,0,3,1,6,0,Detchd,Unf,1,189,2009,78000
8470,IDOTRR,Feedr,1Fam,1.5Fin,3,2,1915,1982,0,1013,GasA,N,1,0,2,1,6,0,NA,NA,0,0,2009,85000
10200,IDOTRR,Norm,1Fam,1Story,4,6,1925,1950,0,572,GasA,N,1,0,2,1,4,0,Detchd,Unf,1,200,2009,75000
3843,Crawfor,Norm,TwnhsE,1Story,8,5,2007,2008,1476,1596,GasA,Y,2,0,2,1,5,1,Attchd,Fin,2,482,2009,230000
21780,IDOTRR,Norm,1Fam,1Story,2,4,1910,1950,0,0,GasA,N,1,0,1,1,4,0,Detchd,Unf,1,280,2009,57625
10125,Mitchel,Norm,1Fam,2Story,8,5,2000,2001,445,1107,GasA,Y,2,1,3,1,7,1,BuiltIn,Fin,3,642,2009,251000
12822,Mitchel,Norm,1Fam,1.5Fin,7,5,2003,2003,1351,1434,GasA,Y,1,1,1,1,6,1,Attchd,RFn,2,670,2009,239686
12118,Mitchel,Norm,1Fam,1Story,7,5,2004,2005,0,1710,GasA,Y,2,0,3,1,7,1,Attchd,Fin,2,550,2009,240000
12209,Mitchel,Norm,1Fam,2Story,6,5,2001,2002,690,804,GasA,Y,2,1,3,1,7,1,BuiltIn,Fin,2,560,2009,215000
9750,Mitchel,Norm,1Fam,SFoyer,6,6,1977,1977,767,902,GasA,Y,1,0,2,1,5,1,Attchd,Unf,1,351,2009,156450
9360,Mitchel,Norm,1Fam,SFoyer,6,7,1977,1977,841,957,GasA,Y,1,1,2,1,5,2,Attchd,RFn,2,541,2009,173000
10125,Mitchel,Norm,Duplex,1.5Fin,5,5,1977,1977,0,0,GasA,Y,2,0,4,2,8,0,Attchd,Unf,2,539,2009,126000
9947,Mitchel,Norm,1Fam,SLvl,7,5,1990,1991,611,1188,GasA,Y,2,0,3,1,6,0,Attchd,Unf,2,497,2009,173000
11070,Mitchel,Norm,1Fam,1Story,5,5,1991,1991,55,1582,GasA,Y,2,0,2,1,5,0,Detchd,Unf,2,672,2009,152000
14375,Timber,Norm,1Fam,SLvl,6,6,1958,1958,111,819,GasA,Y,1,0,3,1,7,1,Basment,RFn,2,525,2009,137500
215245,Timber,Norm,1Fam,1Story,7,5,1965,1965,1236,2136,GasW,Y,2,0,3,1,8,2,Attchd,RFn,2,513,2009,375000
12898,Timber,Norm,1Fam,1Story,9,5,2007,2008,1022,1620,GasA,Y,2,0,2,1,6,1,Attchd,Fin,3,912,2009,315500
13159,Timber,Norm,1Fam,2Story,7,5,2009,2009,0,846,GasA,Y,2,1,3,1,6,0,Attchd,RFn,2,650,2009,224500
13438,Timber,Norm,1Fam,1Story,9,5,2008,2008,1758,2190,GasA,Y,2,0,3,1,9,1,Attchd,Fin,3,780,2009,410000
14463,Timber,Norm,1Fam,1Story,9,5,2008,2008,1115,1641,GasA,Y,2,0,3,1,7,0,Attchd,Fin,3,885,2009,316500
8925,Timber,Norm,1Fam,1Story,8,5,2007,2007,16,1466,GasA,Y,2,0,3,1,7,0,Attchd,Fin,3,610,2009,201000
11457,Timber,Norm,1Fam,1Story,6,5,1988,1988,1005,1392,GasA,Y,2,0,3,1,6,1,Attchd,Unf,2,576,2009,175000
9839,Timber,Norm,1Fam,2Story,6,8,1980,2006,462,712,GasA,Y,2,1,3,1,7,1,BuiltIn,Fin,2,440,2009,204000
14419,Timber,Norm,1Fam,SLvl,7,5,1987,1989,904,1645,GasA,Y,2,1,3,1,7,1,Attchd,Fin,2,578,2009,213500
6853,Timber,Norm,1Fam,1Story,8,5,2001,2002,1005,1267,GasA,Y,2,0,2,1,6,0,Attchd,Fin,2,471,2009,220000
9157,Timber,Norm,1Fam,2Story,7,5,2003,2003,0,912,GasA,Y,2,1,3,1,9,0,Attchd,Fin,2,486,2009,170000
14601,Timber,Norm,1Fam,1Story,9,5,2006,2006,1260,1838,GasA,Y,2,0,2,1,8,1,Attchd,Fin,3,765,2009,315000
12633,Timber,Norm,1Fam,1Story,9,5,2007,2007,1640,1978,GasA,Y,2,0,2,1,7,1,Attchd,Fin,3,920,2009,425000
12518,Mitchel,Norm,1Fam,1Story,5,7,1968,1968,532,1008,GasA,Y,1,0,3,1,6,0,Attchd,Unf,1,384,2009,139500
21750,Mitchel,Norm,1Fam,1Story,5,4,1960,2006,0,0,GasA,Y,1,0,3,1,9,1,Attchd,Unf,2,336,2009,115000
4500,Mitchel,Norm,TwnhsE,1Story,6,5,1998,1998,866,1204,GasA,Y,2,0,2,1,5,0,Attchd,Fin,2,412,2009,162000
4500,Mitchel,Norm,TwnhsE,1Story,6,5,1999,1999,883,1224,GasA,Y,2,0,2,1,5,0,Attchd,Fin,2,402,2009,165000
1596,MeadowV,Norm,Twnhs,SLvl,4,5,1973,1973,462,462,GasA,Y,1,0,2,1,5,0,BuiltIn,Unf,1,297,2009,91000
9858,Mitchel,Norm,1Fam,1Story,5,6,1968,1968,510,864,GasA,Y,1,0,3,1,5,0,Attchd,RFn,1,288,2009,130000
1526,MeadowV,Norm,Twnhs,SFoyer,4,8,1970,2002,515,630,GasA,Y,1,0,1,1,3,0,Attchd,Unf,1,286,2009,86000
13383,Mitchel,Norm,1Fam,1Story,5,5,1969,2000,594,1188,GasA,Y,2,0,3,1,7,1,Attchd,Unf,2,504,2009,160000
1477,MeadowV,Norm,TwnhsE,SFoyer,4,4,1970,1970,509,630,GasA,Y,1,0,1,1,3,0,Attchd,Unf,1,286,2009,80000
1533,MeadowV,Norm,Twnhs,2Story,4,6,1970,2008,0,546,GasA,Y,1,1,3,1,6,1,NA,NA,0,0,2009,97000
2217,MeadowV,Norm,TwnhsE,2Story,4,4,1970,1970,273,546,GasA,Y,1,1,3,1,6,0,Attchd,RFn,1,286,2009,88000
7689,Mitchel,Norm,1Fam,SFoyer,5,8,1972,1972,720,796,GasA,Y,1,0,2,1,4,0,Detchd,Unf,1,336,2009,131900
7706,Mitchel,Norm,1Fam,SLvl,6,5,1993,1996,114,384,GasA,Y,1,0,2,1,5,0,Attchd,Fin,1,429,2009,131250
9101,Mitchel,Norm,1Fam,SFoyer,5,6,1978,1978,1097,1097,GasA,Y,1,0,1,1,4,1,Attchd,Fin,2,602,2009,165500
8780,Mitchel,Norm,1Fam,1Story,5,5,1985,1985,625,833,GasA,Y,1,0,3,1,5,0,NA,NA,0,0,2009,112000
7669,Mitchel,Norm,1Fam,SFoyer,5,6,1992,1993,718,828,GasA,Y,1,0,2,1,5,1,Detchd,Unf,2,698,2009,149000
14115,Mitchel,Norm,1Fam,1.5Fin,5,5,1993,1995,732,796,GasA,Y,1,1,1,1,5,0,Attchd,Unf,2,480,2009,143000
10429,Mitchel,Norm,1Fam,2Story,5,5,1992,1992,330,624,GasA,Y,1,1,3,1,6,0,Detchd,Unf,2,440,2009,130000
9819,Mitchel,Norm,1Fam,1Story,6,5,1977,1977,1567,1567,GasA,Y,2,0,2,1,5,2,Attchd,RFn,2,714,2009,196000
10457,Mitchel,Norm,1Fam,2Story,5,7,1969,1969,496,784,GasA,Y,1,1,4,1,7,1,Attchd,RFn,2,898,2009,173000
11029,NAmes,Norm,1Fam,1Story,6,8,1958,2002,528,1184,GasA,Y,1,0,3,1,6,1,Attchd,Unf,2,601,2008,176500
12925,NAmes,Norm,1Fam,1Story,6,7,1970,1970,865,1205,GasA,Y,2,1,4,1,7,2,Attchd,Fin,2,550,2008,237500
11075,NAmes,Norm,1Fam,2Story,6,5,1969,1969,500,952,GasA,Y,2,1,4,1,9,2,Attchd,Unf,2,576,2008,206900
8702,Gilbert,Norm,1Fam,2Story,6,5,1997,1998,706,926,GasA,Y,2,1,3,1,7,1,Attchd,Fin,2,470,2008,187500
8139,Gilbert,Norm,1Fam,2Story,6,5,1995,1996,476,680,GasA,Y,2,1,3,1,7,1,BuiltIn,Fin,2,420,2008,165000
9535,Gilbert,Norm,1Fam,2Story,6,5,1998,1998,851,926,GasA,Y,2,1,3,1,7,0,Attchd,Fin,2,472,2008,195500
9042,Gilbert,Norm,1Fam,2Story,6,5,1998,1998,828,943,GasA,Y,2,1,3,1,7,2,Attchd,Fin,2,472,2008,192000
15038,Gilbert,Norm,1Fam,2Story,6,5,1996,1996,138,916,GasA,Y,2,1,3,1,7,1,Attchd,Fin,2,386,2008,173000
14137,Gilbert,Norm,1Fam,1Story,5,5,1996,1997,450,1348,GasA,Y,2,0,3,1,7,0,Attchd,Unf,2,404,2008,177900
21872,Gilbert,Norm,1Fam,2Story,7,5,1996,1997,604,729,GasA,Y,2,1,3,1,6,1,Attchd,Unf,2,406,2008,175000
4923,StoneBr,Norm,TwnhsE,1Story,8,5,2001,2002,1153,1593,GasA,Y,1,1,0,1,5,1,Attchd,Fin,2,682,2008,286000
6264,StoneBr,Norm,1Fam,1Story,8,5,1997,1997,656,1664,GasA,Y,1,1,1,1,6,1,Attchd,Fin,2,528,2008,247900
5395,StoneBr,Norm,TwnhsE,1Story,8,5,1993,1993,733,1337,GasA,Y,2,0,2,1,5,1,Attchd,RFn,2,462,2008,180000
5070,StoneBr,Norm,TwnhsE,1Story,8,5,1992,1992,0,1280,GasA,Y,2,0,2,1,5,0,Attchd,RFn,2,506,2008,180000
10839,Gilbert,Norm,1Fam,2Story,6,5,1997,1998,0,926,GasA,Y,2,1,3,1,7,1,Attchd,Fin,2,470,2008,181000
11184,Gilbert,Norm,1Fam,2Story,6,5,1998,1998,0,932,GasA,Y,2,1,3,1,7,1,Attchd,Fin,2,460,2008,183000
8000,Gilbert,Norm,1Fam,2Story,6,5,1995,1996,219,773,GasA,Y,2,1,3,1,8,1,Attchd,Fin,2,431,2008,188000
10832,Gilbert,Norm,1Fam,2Story,7,5,1994,1996,0,712,GasA,Y,2,1,3,1,7,1,Attchd,Fin,2,409,2008,194500
14067,Gilbert,Norm,1Fam,2Story,6,5,1991,1991,504,836,GasA,Y,2,1,3,1,7,0,Attchd,Fin,2,416,2008,185000
4671,StoneBr,Norm,TwnhsE,1Story,8,5,1988,1989,767,1228,GasA,Y,2,0,2,1,5,1,Attchd,Fin,2,472,2008,189000
5950,StoneBr,Norm,TwnhsE,1Story,8,5,1989,1989,319,1337,GasA,Y,2,0,2,1,5,1,Attchd,RFn,2,462,2008,188500
13543,StoneBr,Norm,1Fam,2Story,8,5,2005,2005,16,1168,GasA,Y,3,1,5,1,9,1,BuiltIn,Fin,3,683,2008,355000
11198,StoneBr,Norm,1Fam,2Story,9,5,2005,2007,0,1122,GasA,Y,2,1,4,1,11,1,BuiltIn,Fin,3,656,2008,325000
15401,StoneBr,Norm,1Fam,1Story,9,5,2004,2004,1337,1884,GasA,Y,2,0,2,1,7,1,Attchd,Fin,3,670,2008,387000
31220,Gilbert,Feedr,1Fam,1Story,6,2,1952,1952,0,1632,GasA,Y,1,0,3,1,7,2,Attchd,Unf,2,495,2008,115000
8118,StoneBr,PosN,TwnhsE,1Story,9,5,2007,2007,1034,1710,GasA,Y,2,0,2,1,6,1,Attchd,RFn,2,557,2008,334000
47280,Gilbert,Norm,1Fam,1Story,6,5,1950,1950,0,1488,GasA,Y,2,1,3,1,6,1,Attchd,RFn,2,738,2008,133000
20544,NWAmes,Norm,1Fam,2Story,7,6,1986,1991,0,791,GasA,Y,2,1,3,1,7,1,Attchd,Fin,2,542,2008,215000
12680,NWAmes,Norm,1Fam,1Story,7,6,1988,1988,983,1675,GasA,Y,2,0,2,1,6,1,Attchd,RFn,2,528,2008,226500
12090,NWAmes,Norm,1Fam,1Story,6,6,1981,1981,588,1422,GasA,Y,2,0,3,1,7,1,Attchd,Fin,2,576,2008,175500
10825,NWAmes,Norm,1Fam,1Story,7,7,1983,1983,747,1260,GasA,Y,2,0,3,1,6,0,Attchd,Unf,2,598,2008,181900
